Freq,Mag1,Mag2,Zr,Zi,Ar,Ai
1000000.000001223,-5.633814338225138,-5.042210337220837,3.349983106661446,-1.0943563467085577,0.26972483073187575,0.08811240862360281
880809.2959235943,-5.640332440458336,-5.040747761327205,3.4361401234945945,-0.9808945065016751,0.26909568573726167,0.07681714667518749
775825.0157844693,-5.652005493983938,-5.039128166286736,3.5464256101972707,-0.8861187352115413,0.26540451291251654,0.06631463257688137
683353.8859121943,-5.669692161142036,-5.038500799511146,3.681490195416776,-0.8060789350788995,0.2592026784122411,0.056753599193134406
601904.455116236,-5.692270889482253,-5.038521789595285,3.838398483363374,-0.737071636979394,0.25126036768134913,0.04824847949415058
530163.0393235582,-5.721164495896524,-5.036635650058638,4.042906889679373,-0.681225247276662,0.24051802339648004,0.04052701544550167
466972.533390725,-5.755269452002877,-5.035815272932226,4.271409059624034,-0.6317012537044179,0.2291039059627437,0.03388231438502938
411313.7483510388,-5.796744098973349,-5.036116977828295,4.53788328738245,-0.5890656311655416,0.21671523354052077,0.028131947814455886
362288.9730883299,-5.847601694312687,-5.035969251870363,4.865904560205806,-0.5543591514700325,0.2028783908589927,0.023113378245840463
319107.4953064236,-5.90610638924526,-5.036575599586538,5.238433144500429,-0.5236206812258258,0.18900829950447598,0.01889279710437288
281072.848264449,-5.976079098951548,-5.037809325909965,5.6818366882043545,-0.49811692785528733,0.17465705979103696,0.015311886424325103
247571.5775827458,-6.058029294234046,-5.038610533090308,6.2081847880071,-0.4770429036945437,0.16013217374728642,0.012304710595421365
218063.3469410852,-6.15349255353721,-5.040917578966296,6.817336670958292,-0.45884637808413664,0.14602335263356656,0.009828220272154522
192072.2230856848,-6.265238342505272,-5.041242410327097,7.553404491197604,-0.444919797355158,0.13193287993823957,0.0077712705939434
169178.9995823747,-6.395212001858182,-5.042583287750501,8.414213320039533,-0.43336214400001083,0.11853210284255289,0.00610482813626089
149014.4355070273,-6.546392763751588,-5.045154094842831,9.424057075348985,-0.42391140568675206,0.10589714302886985,0.004763448098908812
131253.3000212361,-6.721204143474377,-5.047104425021183,10.620068987433939,-0.4167813128446156,0.09401654771796401,0.003689650249294601
115609.1267792119,-6.921441687241371,-5.049193973244409,12.020206138590174,-0.4109944318625971,0.08309610196301019,0.002841218763016109
101829.5935606146,-7.149601553556275,-5.051373246801864,13.656124497675854,-0.40629976493370096,0.07316245466001538,0.0021767440781164434
89692.45260820107,-7.407600025940061,-5.054221829252845,15.554797996237417,-0.40213795446792727,0.06424590469471103,0.001660948390530173
79001.94603139332,-7.698429810632714,-5.057045747888909,17.765800827683783,-0.398459679288621,0.05625962074416548,0.001261817052664902
69585.64846042027,-8.020391683082345,-5.05969806543943,20.304153414520073,-0.3947546526824898,0.049232397360289865,0.0009571794264906036
61291.68602673456,-8.373170665461943,-5.062413498717681,23.196176868988193,-0.39013979806158855,0.043098360652332905,0.0007248774578955049
53986.28681511206,-8.755713129327017,-5.064257728902372,26.476300756141942,-0.3850833339597656,0.03776163871272761,0.0005492224108350185
47551.62327908994,-9.166014158496736,-5.067173165832041,30.14919836524614,-0.37846680478106587,0.03316315185710017,0.0004163013546089521
41883.91182042798,-9.598340602285727,-5.068840044792769,34.223770248040395,-0.370731706945559,0.02921602914424686,0.00031648495406312
36891.73888103198,-10.05192654065581,-5.071217998593437,38.71502093144478,-0.36172248287667197,0.025827513146893247,0.00024131182050933918
32494.58654915912,-10.51855681398732,-5.072463288947741,43.59833794657549,-0.3506774855068901,0.022935170364484735,0.00018447602023144075
28621.53389965814,-10.9932752028638,-5.07473668744193,48.83067645185984,-0.33871581601884415,0.02047794459183833,0.00014204602960295494
25210.11312238035,-11.47022415966823,-5.076438038655385,54.38912955290995,-0.32477681580426193,0.018385371349154626,0.00010978558423790543
22205.30198945085,-11.94597745815798,-5.078213268982868,60.24402834530372,-0.30988752027199057,0.016598716399871545,8.538165866617702e-05
19558.63641107507,-12.41197778942653,-5.079242562036663,66.30659101019923,-0.29432145247917496,0.01508115984007636,6.694219687027972e-05
17227.42876644354,-12.86376430214689,-5.080154009543762,72.50354025710433,-0.27725350333598264,0.013792228264929365,5.274147430182259e-05
15174.07940232646,-13.29689789285657,-5.081264521292593,78.75088510095335,-0.2601679065826217,0.012698131386337411,4.195059212425911e-05
13365.47019463554,-13.71049026661649,-5.08289617719517,85.0046068440543,-0.24333146566043096,0.011763971893973343,3.367516925523987e-05
11772.43039181032,-14.10256591393148,-5.083462179035344,91.22914539742878,-0.22588563469478584,0.010961342068721312,2.714055578963644e-05
10369.26612470729,-14.47700299294921,-5.084534432131816,97.43233974326107,-0.2112413788019163,0.010263484404399557,2.225208388313678e-05
9133.345994536647,-14.83358452908218,-5.085303988725061,103.59727773857782,-0.19383901705015383,0.00965272950112923,1.80610498576176e-05
8044.736054864573,-15.17311223970903,-5.086002840864261,109.70740880859593,-0.1820610680811633,0.009115129569443218,1.5126692382337977e-05
7085.878300367762,-15.49616523357084,-5.086022765186687,115.75887840326145,-0.1703237059128327,0.008638627540968759,1.271058494237281e-05
6241.307476739577,-15.80487481548266,-5.086403846071279,121.74862948291891,-0.16202842335086262,0.008213630273332106,1.0931059912765839e-05
5497.401644222936,-16.09970041671755,-5.086626387855821,127.67383515008851,-0.15464710878163507,0.007832446888266046,9.487184782474348e-06
4842.162471651298,-16.38270480641125,-5.08687151410509,133.55299903294042,-0.1442052097321668,0.0074876553979343835,8.084872109798145e-06
4265.02171739762,-16.65878229751639,-5.086186899821944,139.4958142696726,-0.13640187710838134,0.007168667024909056,7.009670101442863e-06
3756.670775995246,-16.92668755948562,-5.08637193636743,145.42749436243867,-0.12618260475034737,0.006876273647833815,5.966314166820619e-06
3308.910541217073,-17.18873571714137,-5.086519059608206,151.40986681134157,-0.11546808458773325,0.006604585549620575,5.036784319087613e-06
2914.519164080008,-17.44515400357886,-5.086810243722447,157.4374267560737,-0.10685290278485611,0.006351726904904448,4.310921941942414e-06
2567.135572865998,-17.69680003066193,-5.086825196845184,163.53481091167174,-0.09924907977767827,0.00611490376941278,3.711127732743532e-06
2261.15687647375,-17.94210443365768,-5.086517952055783,169.6591420317454,-0.08832481979132974,0.005894169432891162,3.0685140025184427e-06
1991.647996337204,-18.18410724250914,-5.086573844066336,175.86380399779162,-0.08114895364217105,0.005686217199613944,2.623795035939186e-06
1754.262069379267,-18.41727011764509,-5.087316897124397,181.9891300041398,-0.07525544907027669,0.0054948327352389355,2.272202219149333e-06
1545.170338193531,-18.64886737848879,-5.087679731874154,188.24805603435894,-0.06574333874220803,0.005312139201323002,1.8551998587151298e-06
1361.000397664603,-18.87419850216783,-5.087617705074829,194.5113522884612,-0.060347781447828125,0.005141087612510753,1.5950391994798763e-06
1198.781802017227,-19.0939889755337,-5.087721768223595,200.77448795535727,-0.05356905540818091,0.00498071213626345,1.3289140822464567e-06
1055.898154999521,-19.31086430658084,-5.087227142746483,207.1294672744434,-0.05532057804318009,0.004827897941446252,1.2894452362029498e-06
930.0449104710138,-19.52525306120661,-5.086570279232435,213.5749502672055,-0.05138002221502535,0.004682196769210537,1.12640257537776e-06
819.1922027682953,-19.73958245186056,-5.086705814282872,220.1555093432947,-0.045551804419946135,0.004542243617578522,9.398238250447274e-07
721.5521073455589,-19.95239212186245,-5.086521426638666,226.86211432611486,-0.04786210544494596,0.004407963658719538,9.299676239808293e-07
635.5498036424508,-20.16613170575178,-5.086367041102698,233.76461090097823,-0.039756916067821155,0.004277807351682349,7.275371031553851e-07
559.7981750700019,-20.38500218768622,-5.086368903202688,241.00581220931124,-0.04172780004977707,0.004149277400637848,7.184068140834058e-07
493.0754364421189,-20.60599810065678,-5.086080116494301,248.51482162250204,-0.03827868025182,0.0040239047705325475,6.198011171702353e-07
434.3054280092711,-20.82925301904585,-5.08723703012762,256.24626509982517,-0.03244331405686583,0.003902495841570086,4.940946091227832e-07
382.5402582601739,-21.06088764560461,-5.086737683793901,264.5411709139281,-0.03532233579843596,0.0037801298705862564,5.047343526501191e-07
336.945015540162,-21.29585289301465,-5.087434446525797,273.14015041859136,-0.03955984504648011,0.0036611240694227544,5.302534272619508e-07
296.784301902532,-21.53802112492418,-5.086332235576849,282.3184444817951,-0.03251967374220855,0.0035420993784776506,4.0800705161862216e-07
261.4103719996253,-21.787722942572,-5.085934059819336,292.0262568826838,-0.020821931020203552,0.0034243495964741883,2.441615074205177e-07
230.2526857078335,-22.04085318875424,-5.086078333045476,302.1346371486171,-0.0249828134941899,0.0033097826935706695,2.7367826648455484e-07
202.8087059825857,-22.29965410415559,-5.085776802542691,312.7971513686362,-0.02313832396742685,0.003196960043122593,2.3648647970426044e-07
178.6357935234783,-22.56035920673018,-5.086040177683198,323.84015714884555,-0.05384965977855724,0.0030879430801714213,5.134776543674671e-07
157.3440675199753,-22.82848960636972,-5.085350836261592,335.5910471582238,-0.02613309063883409,0.0029798172579511622,2.320438377263531e-07
138.5901173298546,-23.10320293377083,-5.085584026293153,347.9705590904384,-0.05359742588929836,0.0028738062751316883,4.4264842190726493e-07
122.0714636671284,-23.3789900542493,-5.085018530670587,360.8360820037658,-0.03354478411236715,0.002771341451787654,2.576351294627481e-07
107.5216799648746,-23.65721795178612,-5.085161990902253,374.202088433611,-0.006808692747057804,0.0026723528023450587,4.8624071605454186e-08
94.70609522626745,-23.93524287560938,-5.085245947661697,387.99570386145746,-0.0050222195410789166,0.0025773481249409015,3.336121505578126e-08
83.41800905581955,-24.21789430017073,-5.085336119584566,402.4784624606462,-0.03327658360648707,0.0024846049824639596,2.0542506777276447e-07
73.47535782371463,-24.50352235641125,-5.085448367840105,417.5991400055048,-0.0019108199646104662,0.0023946409467363377,1.0957224981443173e-08
64.71777819236112,-24.78862432875323,-5.085112052345186,433.2207956134547,-0.04478640140270305,0.002308291752007256,2.386313907520439e-07
57.00402064328328,-25.06888350605927,-5.085379542700724,449.0513106145378,-0.045615933470320294,0.002226916982632542,2.2621668063873092e-07
50.20967128756301,-25.35389165147511,-5.085059047358369,465.71722165709815,-0.015668675950510084,0.002147225724893542,7.2241657622719e-08
44.22514521529943,-25.63296385496496,-5.085045444726948,482.5567882660189,-0.004703039582602652,0.0020722949593110773,2.0196763277310334e-08
38.95391901915898,-25.91580131958828,-5.086426575843626,500.0963215380709,-0.028740558767388628,0.00199961478145179,1.1491795412872098e-07
34.31097398468819,-26.19582671754113,-5.085664176121012,518.1697808256199,-0.014617764341348522,0.0019298693907059499,5.4442341114475555e-08
30.22142483786903,-26.46313555546018,-5.0858395192715,535.9152557980603,-0.00412422918401284,0.0018659666600675934,1.4359871402402403e-08
26.61931193321871,-26.7352675017633,-5.085263543600367,554.6028659569876,-0.03349622543468012,0.0018030920100398195,1.0890094544237066e-07
23.44653740184025,-27.00820538493933,-5.085649498525177,573.8753098072599,-0.013024351793000648,0.0017425388100784024,3.9547682375532556e-08
20.65192810073588,-27.25995962708829,-5.08557523147393,592.2279822179673,-0.005029468409295275,0.0016885389241196507,1.433983775119832e-08
18.19041024985163,-27.51758092599779,-5.086054339931358,611.5251094598159,-0.023759192356348623,0.0016352558268193334,6.353354447793692e-08
16.02228244471356,-27.76785653743217,-5.085414007141255,630.9137905765167,-0.03931763339343238,0.0015850025963176642,9.877506553266325e-08
14.11257531919987,-28.01704432901277,-5.085972066180542,650.6862859200819,-0.010128474521350288,0.0015368389059309698,2.3922178842499062e-08
12.43048753055794,-28.26777256987345,-5.086765880323334,671.1412506574087,0.010567509113260723,0.0014899993090464014,-2.34609052292295e-08
10.94888896976437,-28.50403697899501,-5.085802167940655,691.1084152386724,-0.021148320798002496,0.0014469509805031923,4.427754436197675e-08
9.643883184591976,-28.74477326493765,-5.086431390094085,711.8809205401336,0.02247415517361315,0.001404729316589335,-4.434745155692432e-08
8.494421957779466,-28.97708254424708,-5.085329995679371,732.6320548177388,-0.016899571142851174,0.0013649416414310354,3.1485011095975504e-08
7.481965823900507,-29.22064001014022,-5.085352092053403,754.8860495065898,0.013802210076591638,0.0013247032453697133,-2.4220652234448126e-08
6.590185049466144,-29.45290899800455,-5.086215928264909,776.6176189162642,0.002212678101617421,0.0012876349642792532,-3.6686287034196548e-09
5.804696253419377,-29.67962556427339,-5.085164745171136,798.5804951707656,0.016690248952699764,0.0012522219182793315,-2.617130732154952e-08
5.112830420018398,-29.90306074116217,-5.084767410928448,820.7323310789212,0.032474989820331326,0.001218424034934466,-4.8210977724403716e-08
4.503428562427635,-30.11429261330749,-5.085488307053435,842.093180522931,-0.022466035870597444,0.001187517037802458,3.168153000793616e-08
3.966661741309242,-30.33503319064861,-5.085852214143401,865.0167686261159,-0.01956177594508054,0.0011560469527970728,2.6143229001822942e-08
3.493872535525381,-30.55020440803489,-5.084965625982113,888.0628638114289,0.011546725088995142,0.0011260464102046763,-1.4641022461270407e-08
3.077435408059132,-30.77610414780546,-5.085586016652231,912.7109484583789,-0.00014011714968392114,0.0010956371255204443,1.68199528421467e-10
2.710633715019591,-30.97890822706772,-5.085667648973978,935.4441897040862,-0.01019301390343424,0.001069010862313018,1.1648415482623016e-08
2.387551374030245,-31.18674632252006,-5.085875600121365,959.2843527570292,-0.023642069283247445,0.001042443772296035,2.569157707793341e-08
2.10297744473842,-31.37864302373527,-5.086270504604854,981.7836230157907,0.007991575837418982,0.0010185543703224505,-8.290884370186203e-09
1.852322082440983,-31.58504496437634,-5.085228496644967,1006.7221906808613,0.030721016204973244,0.0009933226945086668,-3.031211875257273e-08
1.631542509256575,-31.76899413828745,-5.085578135948121,1029.2965886539707,0.014916710777794053,0.0009715372719710414,-1.4079654645305579e-08
1.437077808845941,-31.95210846151717,-5.085711225726673,1052.2747674321597,-0.029417180992375665,0.0009503221308430203,2.656701366344561e-08
1.265791492995468,-32.12924653333762,-5.086060146210269,1074.939906309455,-0.045849688577248235,0.0009302845603843632,3.9679666864620304e-08
1.114920913730051,-32.29496831235794,-5.085723892192926,1096.653564165545,-0.00315544917350392,0.0009118649979062722,2.623748965043396e-09
0.9820327050318561,-32.44273959344478,-5.08590270199209,1116.3042245278132,-0.03209751777533516,0.0008958131459156975,2.5757654358578134e-08
0.8649835354919949,-32.60408665992353,-5.085210805009746,1138.2663440298938,-0.05765099004029899,0.0008785290039362795,4.449579584048046e-08
0.7618855388812741,-32.73414744813929,-5.085752587963526,1156.1178564634788,0.027231586901106244,0.0008649637178895893,-2.037364488259538e-08
0.6710758650755632,-32.87430827013188,-5.085183157078613,1175.818749193443,-0.040955405702328924,0.0008504712137586916,2.9623097625830546e-08
0.5910898602278013,-32.99074421724418,-5.085669864238479,1192.2920955704371,0.017416081374110503,0.0008387206486579879,-1.225138296348901e-08
0.5206374436141891,-33.11329901832024,-5.085609028253693,1209.953460825595,-0.012973077503661827,0.0008264780690016817,8.861468140204005e-09
0.4585823001407134,-33.19638337939507,-5.086134686421029,1221.9863152496819,0.003976593973398705,0.0008183397698566579,-2.6630453683432247e-09
0.4039235529094706,-33.2987205790626,-5.085580373194759,1237.143638255129,0.023929063095148643,0.0008083135771011058,-1.5634552035039305e-08
0.3557796202447126,-33.38595844503618,-5.085711339989047,1250.1167675546333,0.03367995459950376,0.0007999252751647103,-2.155114438089127e-08
0.313373996811326,-33.43075471438726,-5.085929649908014,1256.8064139157855,-0.035356310093773616,0.0007956674855699813,2.238361138188019e-08
0.2760227294918094,-33.50388890419045,-5.086293770928324,1267.8007820342327,-0.014622617556638498,0.000788767457819701,9.097521503585918e-09
0.2431233860222922,-33.54522278412982,-5.086388448318373,1274.0723640550732,-0.0007379739635762761,0.0007848847743756871,4.546245128912155e-10
0.2141453384645937,-33.63772291680242,-5.086909524377693,1288.1681024071438,-0.05849967083124388,0.0007762961961788963,3.5253995079641175e-08
0.188621204798088,-33.66347357135186,-5.08612818834299,1292.2619317298963,0.04375102562818576,0.0007738369244655399,-2.6199146073278252e-08
0.1661393105942609,-33.71903099901609,-5.086511127079396,1300.8153835867936,0.003238928640684536,0.0007687485961585554,-1.9141239233490675e-09
0.1463370491895834,-33.78452992714001,-5.085917435453807,1311.1332045759752,0.04474857360947949,0.0007626990113171355,-2.6030683023423023e-08
0.1288950332640558,-33.82948037957712,-5.086620935834,1318.084669671693,-0.03331135322241767,0.0007586766027787707,1.9173688062878654e-08
0.1135319434972225,-33.87659359770129,-5.085926493664567,1325.6354514364891,-0.015078148367103751,0.0007543552028478137,8.580247048847818e-09
0.09999999121650364,-33.92918490039675,-5.085576011881359,1334.045756931323,-0.06356546635492191,0.0007495994740314496,3.5717395673007816e-08
